Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
6/8/2017,PerthAirport,9.9,22.5,0,2.2,9.2,ENE,48,ENE,E,26,20,75,25,1030.7,1027.2,1,0,13,22.1,No,No
6/8/2017,Perth,8.5,22.5,0,2.2,9.2,ESE,28,E,ENE,4,9,74,31,1030.7,1027.2,1,0,14.3,22.2,No,No
6/8/2017,SalmonGums,5.8,17.8,0,NA,NA,ENE,26,ENE,NE,7,9,95,51,NA,NA,NA,NA,11.4,17.4,No,NA
6/8/2017,Walpole,6.1,18,0,NA,NA,NNE,31,NNE,NE,13,11,93,66,1032.2,1029,NA,NA,12.3,17.7,No,No
6/8/2017,Hobart,3.1,13.1,0,1,2.9,NNW,31,NNW,WNW,22,13,69,58,1023.9,1022.8,7,7,6.8,12.8,No,No
6/8/2017,Launceston,3.1,13.7,0,NA,NA,NNW,22,NA,NNW,0,9,95,71,NA,NA,NA,1,7.2,12.5,No,No
6/8/2017,AliceSprings,-1.5,17.9,0,NA,NA,ESE,33,S,SE,4,22,61,25,1028.9,1026.5,NA,NA,7.1,17,No,No
6/8/2017,Darwin,19.2,29.4,0,7.4,10.9,E,54,ESE,E,24,19,43,28,1016.2,1012.7,2,4,23.3,28.8,No,No
6/8/2017,Katherine,10.9,27.8,0,8,NA,E,61,SE,ESE,13,20,29,NA,1019.3,1015.1,1,NA,18.5,NA,No,No
6/8/2017,Uluru,4,20,0,NA,NA,SE,39,ESE,ESE,13,26,58,26,1030.2,1026.7,NA,NA,9.1,19,No,No
6/9/2017,Albury,1.1,15.2,0,NA,NA,NE,13,NA,NA,0,0,100,66,1029.9,1029.7,8,NA,4.4,14.1,No,No
6/9/2017,BadgerysCreek,9.3,19,0,NA,NA,S,31,SW,SSE,13,19,81,64,1028.1,1027.3,NA,NA,13.5,17.8,No,Yes
6/9/2017,Cobar,2.7,15.3,0,NA,NA,SSW,30,S,SSW,9,19,83,43,1029.2,1027.1,NA,NA,7.1,14.4,No,Yes
6/9/2017,CoffsHarbour,14.5,18,0.4,NA,NA,S,46,WSW,SW,22,24,81,94,1023,1022.8,8,8,16.7,16,No,Yes
6/9/2017,Moree,5.4,21.4,0,NA,NA,SSW,28,SSW,S,13,17,86,47,1025,1021.6,NA,5,11.5,20.1,No,No
6/9/2017,Newcastle,NA,16.4,22.8,NA,NA,NA,NA,NA,NA,0,NA,84,NA,NA,NA,8,NA,15,NA,Yes,Yes
6/9/2017,NorahHead,13.2,19.4,3.4,NA,NA,S,61,WSW,S,11,39,87,88,1026.6,1025.4,NA,NA,14.8,17.3,Yes,Yes
6/9/2017,NorfolkIsland,16.1,18.1,13.6,NA,NA,ENE,59,E,ESE,33,33,85,92,1016.3,1014.7,8,8,17.3,15.6,Yes,Yes
6/9/2017,Penrith,10.2,19.5,0.2,NA,NA,SSE,35,S,SSE,11,15,78,71,NA,NA,NA,NA,15.1,17.2,No,Yes
6/9/2017,Richmond,8.3,19.9,0.2,NA,NA,SSE,35,NA,SSE,0,20,94,67,1028,1026.6,7,8,13.1,17.9,No,Yes
6/9/2017,Sydney,10.4,18.9,3.4,1.6,4.8,ESE,52,W,SSE,19,28,90,64,1027.6,1026.7,6,7,12.5,18.2,Yes,Yes
6/9/2017,SydneyAirport,10.9,18.6,7.2,1.6,4.8,S,57,SSW,SSE,24,26,94,71,1027.3,1026.8,6,7,15.1,18,Yes,Yes
6/9/2017,WaggaWagga,-1.7,13.2,0,NA,NA,SSE,19,SE,SE,13,4,100,80,1029.6,1028.6,8,8,2.5,11.9,No,No
6/9/2017,Williamtown,13.3,15.4,27.8,NA,NA,NE,31,WSW,ENE,11,11,98,94,1026.4,1025.9,7,8,13.8,14.1,Yes,Yes
6/9/2017,Wollongong,12.8,17.4,5.2,NA,NA,ESE,57,SSW,SSW,13,31,85,82,1028.3,1028.3,8,3,15.3,16.5,Yes,Yes
6/9/2017,Canberra,5.5,13.5,0.4,NA,NA,SE,33,ESE,SE,6,17,85,68,1029.8,1030.2,1,8,9.9,12,No,No
6/9/2017,Tuggeranong,7.8,13.6,0.4,NA,NA,SSE,30,SSW,SSE,6,9,94,69,1029.6,1030.1,NA,NA,10.5,12.6,No,No
6/9/2017,MountGinini,0.9,3.7,5.2,NA,NA,E,48,E,E,17,11,98,98,NA,NA,NA,NA,2.2,2.7,Yes,Yes
6/9/2017,Ballarat,1.3,12.1,1.4,NA,NA,SSE,50,S,SSE,17,24,100,82,1033.4,1032.8,5,8,7.3,10.7,Yes,No
6/9/2017,Bendigo,3.4,13.9,0,NA,NA,S,50,SSW,SE,11,24,86,56,1031.6,1031.1,7,NA,7.7,13.4,No,No
6/9/2017,Sale,4.5,14.9,0,NA,NA,NA,NA,WNW,WNW,13,13,98,71,1032.4,1032.3,NA,7,7.5,13.8,No,No
6/9/2017,MelbourneAirport,6.5,14.2,4.4,1.8,6.6,SSE,31,SW,S,9,19,92,58,1033.2,1032.5,7,2,8.9,13.5,Yes,No
6/9/2017,Melbourne,6.6,15,1.8,1.8,6.6,S,22,S,SSW,2,9,98,66,1032.9,1032.5,7,2,11,13.9,Yes,No
6/9/2017,Mildura,3,15.5,0,1,8.4,SSE,43,SSW,S,11,17,97,48,1033.7,1031.5,0,1,5.4,15.3,No,No
6/9/2017,Nhil,0.6,14.7,0.4,NA,NA,S,39,S,SSE,7,24,93,67,1034.5,1033,NA,NA,6.9,13.4,No,No
6/9/2017,Portland,9.8,13.9,0.8,NA,NA,S,28,SSW,S,9,7,79,85,1034.7,1033.9,8,8,12.3,12.6,No,Yes
6/9/2017,Watsonia,3.4,14.8,2.6,1.8,6.6,SSW,20,SSW,S,4,9,100,64,1032.9,1032.3,7,2,9.4,13.7,Yes,No
6/9/2017,Dartmoor,5.8,14.4,0.8,NA,NA,SSW,31,NNW,S,4,19,95,72,1034.9,1033.9,NA,NA,8.4,13.8,No,No
6/9/2017,Brisbane,10.9,23.2,0,3.2,6.7,W,19,SW,SW,6,7,58,52,1021.6,1019.5,1,6,17.4,22,No,No
6/9/2017,Cairns,12.8,24.6,0,NA,NA,ESE,54,SSE,SE,19,31,53,44,1021.4,1018.1,NA,NA,20.2,23.4,No,No
6/9/2017,GoldCoast,11.7,23.9,0,NA,NA,SSE,48,S,SSE,20,28,64,68,1020.7,1019.6,NA,NA,19.8,20.3,No,No
6/9/2017,Townsville,9.9,24,0,NA,NA,ENE,33,SE,ENE,2,24,43,37,1022.2,1019,NA,NA,19.1,22.8,No,No
6/9/2017,Adelaide,6.1,15.1,0.2,NA,NA,SE,20,NA,SSE,0,7,78,62,1036.8,1034.8,NA,NA,10.6,13.9,No,No
6/9/2017,MountGambier,6.9,14.7,0.2,NA,NA,SSW,39,SW,S,9,20,91,75,1035.6,1034.3,8,8,10.9,13.1,No,No
6/9/2017,Nuriootpa,1.3,11.8,0,1.2,1.5,SE,30,NA,SSE,0,15,87,67,1036.3,1034.4,7,NA,7.5,11.4,No,No
6/9/2017,Woomera,7.2,16.4,0,3,NA,SSE,31,SSE,SSE,17,11,99,50,1034.9,1032.4,8,1,9.6,16.1,No,No
6/9/2017,Albany,9,21.9,0,NA,NA,NA,NA,NA,NA,0,NA,87,NA,1031.1,1027.7,2,NA,10,NA,No,No
6/9/2017,Witchcliffe,6.1,19.9,0.2,NA,NA,NNE,35,NNE,N,17,22,52,48,1028.9,1026.1,NA,NA,13.8,19.2,No,No
6/9/2017,PearceRAAF,12.6,24.5,0,NA,9.3,NE,46,ENE,N,26,17,27,15,1029.5,1026.3,NA,NA,15.5,24.1,No,No
6/9/2017,PerthAirport,7.7,24.1,0,4.8,9.3,NE,37,NE,NNE,22,19,27,14,1029.8,1026.3,1,1,15.8,23.8,No,No
6/9/2017,Perth,1.9,24.3,0,4.8,9.3,NNE,31,NE,N,13,9,34,15,1029.7,1026.3,1,1,14.6,23.9,No,No
6/9/2017,SalmonGums,3.9,19.4,NA,NA,NA,NA,NA,NNE,N,11,11,86,34,NA,NA,NA,NA,12,18.8,NA,No
6/9/2017,Walpole,10.7,20.8,0,NA,NA,N,43,NNE,NW,17,7,50,38,1029.2,1026.6,NA,NA,13.8,20.4,No,No
6/9/2017,Hobart,5.5,15.9,0,0.2,7.6,NNW,28,WSW,NA,4,0,73,59,1029.2,1029.5,2,3,9.1,14.6,No,No
6/9/2017,Launceston,0.4,16.8,0,NA,NA,E,9,ESE,N,4,2,99,55,NA,NA,6,NA,2.6,15.3,No,No
6/9/2017,AliceSprings,-1,17.6,0,NA,NA,ESE,41,E,ESE,6,28,55,25,1031,1026.7,NA,NA,7.7,16.7,No,No
6/9/2017,Darwin,20.6,29.4,0,10.6,5.4,E,46,SE,ESE,17,22,46,26,1016.5,1013,7,5,21.6,28.5,No,No
6/9/2017,Katherine,11.6,26.7,0,7.8,NA,ESE,41,SE,SE,13,22,32,NA,1020,1015.9,6,NA,17.5,NA,No,No
6/9/2017,Uluru,3.4,19.8,0,NA,NA,E,43,ESE,E,19,24,54,23,1031.8,1027.7,NA,NA,8.7,18.9,No,No
6/10/2017,Albury,1.9,16.7,0,NA,NA,NW,13,NE,E,6,2,94,58,1034.4,1031.3,NA,NA,7.1,16,No,No
6/10/2017,BadgerysCreek,12.2,16.2,23.6,NA,NA,SSE,28,SW,SSW,13,11,99,83,1032.6,1030.9,NA,NA,13.8,15.3,Yes,No
6/10/2017,Cobar,4.7,18.5,2.4,NA,NA,ESE,37,ESE,SE,19,13,87,60,1028.2,1026.1,8,NA,10.9,17.7,Yes,No
6/10/2017,CoffsHarbour,14,19,71,NA,NA,ESE,44,SSW,SW,30,19,95,86,1027.9,1026.2,8,7,14.3,16.6,Yes,Yes
6/10/2017,Moree,7.2,20.3,0,NA,NA,SE,41,W,SE,7,31,78,47,1026.7,1024.1,8,7,13.4,19.9,No,No
6/10/2017,Newcastle,11.4,17.6,24.2,NA,NA,NA,NA,NA,NA,0,NA,97,NA,NA,NA,8,NA,14.5,NA,Yes,Yes
6/10/2017,NorahHead,13.7,19.2,26.6,NA,NA,ESE,46,SE,ESE,20,17,75,75,1030.9,1029.3,NA,NA,18,18.3,Yes,Yes
6/10/2017,NorfolkIsland,14.8,19.1,28.4,NA,NA,SE,52,ESE,SE,24,26,65,62,1020.9,1020.1,8,1,17.9,18.3,Yes,No
6/10/2017,Penrith,12.7,16.6,25.2,NA,NA,SSW,24,SW,SSW,9,11,98,86,NA,NA,NA,NA,14.1,15.6,Yes,Yes
6/10/2017,Richmond,11.9,17.1,30.2,NA,NA,S,28,S,S,6,13,98,91,1032.3,1030.5,8,8,14,15.5,Yes,Yes
6/10/2017,Sydney,12.5,18.1,38.8,3.6,0.2,SSE,50,SE,SSE,17,15,85,70,1031.9,1030.2,7,7,15.8,17.5,Yes,Yes
6/10/2017,SydneyAirport,13.7,17.9,15.6,3.6,0.2,SE,46,SE,SSE,31,19,78,78,1032,1030.2,7,7,16.6,17.2,Yes,Yes
6/10/2017,WaggaWagga,2.5,18.1,0,NA,NA,NE,17,E,ENE,7,11,73,53,1033.5,1030.8,NA,8,9.2,16.1,No,No
6/10/2017,Williamtown,10.8,18.2,42.6,NA,NA,ESE,35,NW,SE,7,15,99,79,1030.3,1028.6,7,4,13.1,17.7,Yes,Yes
6/10/2017,Wollongong,14.2,17.1,25,NA,NA,SE,50,SSE,SSW,30,13,75,93,1033.1,1031.1,8,8,17,14.6,Yes,Yes
6/10/2017,Canberra,5.1,14.1,0,NA,NA,SSE,30,SSE,SE,13,7,77,64,1035,1032.9,1,7,10.2,12.9,No,No
6/10/2017,Tuggeranong,6.8,13.5,0,NA,NA,S,24,SSE,E,9,6,77,60,1035.1,1032.7,NA,NA,10.6,12.9,No,No
6/10/2017,MountGinini,0.7,6.5,1.6,NA,NA,E,43,E,NA,13,0,98,96,NA,NA,NA,NA,2.5,4.7,Yes,No
6/10/2017,Ballarat,2.6,13.6,0.4,NA,NA,SE,22,SSE,W,9,13,100,69,1034.9,1032.3,NA,NA,5,13.1,No,No
6/10/2017,Bendigo,5.6,17.6,0.2,NA,NA,SSE,24,SSE,WSW,11,11,85,50,1033.9,1031.2,NA,NA,8.3,17.2,No,No
6/10/2017,Sale,0,15.5,0.2,NA,NA,NA,NA,NW,NW,9,7,99,57,1034.9,1031.9,NA,NA,5.3,15.1,No,No
6/10/2017,MelbourneAirport,5.8,14.5,0,1,8.6,N,20,NNW,SSW,4,7,87,61,1034.8,1032.2,3,1,10.6,14,No,No
6/10/2017,Melbourne,7,15.8,0,1,8.6,SSW,17,NNE,SSW,9,7,100,68,1035,1032,3,1,7.5,14,No,No
6/10/2017,Mildura,4.7,18.2,0,2,8.3,SE,26,S,SE,11,15,99,51,1033.5,1030.4,0,1,6.5,17.6,No,No
6/10/2017,Nhil,2.8,13.9,0.2,NA,NA,SW,19,S,W,11,9,97,65,1034.9,1032.1,NA,NA,4.6,13.6,No,No
6/10/2017,Portland,8.2,13.9,4.8,NA,NA,NW,20,NNW,W,7,15,94,90,1035,1032.5,8,8,10.6,11.3,Yes,No
6/10/2017,Watsonia,4.5,14.7,0,1,8.6,ENE,17,E,E,7,4,100,67,1035,1032.1,3,1,4.8,14.3,No,No
6/10/2017,Dartmoor,7.2,12.8,0.4,NA,NA,N,15,NA,NE,0,4,99,92,1035.3,1032.5,NA,NA,8.6,12.3,No,No
6/10/2017,Brisbane,15.2,22.9,0,2.2,8.2,SE,26,S,SE,6,11,61,61,1024.3,1022,2,4,19.6,21,No,Yes
6/10/2017,Cairns,16.1,25.9,0,NA,NA,SE,48,S,SE,19,31,57,52,1020.5,1017.8,NA,NA,20.7,23.7,No,No
6/10/2017,GoldCoast,16,21.9,0,NA,NA,SE,65,S,SE,31,33,66,87,1023.8,1022,NA,NA,19.3,20.2,No,Yes
6/10/2017,Townsville,10.1,23.9,0,NA,NA,SE,30,NA,ENE,0,17,79,42,1022.5,1019.2,3,3,15.8,22.8,No,No
6/10/2017,Adelaide,8.2,16.2,0,NA,NA,WSW,24,NA,WSW,0,13,69,55,1035.6,1032.5,NA,NA,12.2,15.1,No,No
6/10/2017,MountGambier,5.9,14.6,0.2,NA,NA,NNW,19,N,SW,6,7,99,77,1035.5,1032.6,7,8,8.1,12.9,No,No
6/10/2017,Nuriootpa,7.5,15.4,0,0.6,8.5,SE,22,E,E,11,7,80,51,1034.9,1031.7,6,NA,10.1,14.4,No,No
6/10/2017,Woomera,4.8,16.1,0,2.5,NA,SE,26,SE,SSE,9,9,71,42,1033.6,1030.8,0,NA,9.3,15.7,No,No
6/10/2017,Albany,8.9,19.4,0,NA,NA,NA,NA,N,NA,6,NA,51,NA,1027.2,1024.5,7,NA,13.4,NA,No,No
6/10/2017,Witchcliffe,7.6,19.5,0,NA,NA,N,31,NNE,N,9,20,71,66,1025.7,1023.1,NA,NA,14.2,18.3,No,No
6/10/2017,PearceRAAF,7.6,21.6,0,NA,1.9,ENE,37,N,NNE,11,13,30,22,1027.1,1023.8,1,NA,15.6,21.2,No,No
6/10/2017,PerthAirport,7.7,20.8,0,3.8,1.9,NNE,33,ENE,ENE,17,15,33,25,1026.9,1023.8,7,7,14.7,20.4,No,No
6/10/2017,Perth,6,21,0,3.8,1.9,NNE,26,NNE,NE,7,11,41,23,1026.9,1023.7,7,7,14.4,20.6,No,No
6/10/2017,SalmonGums,1.6,20.6,0,NA,NA,N,31,NNW,NW,15,11,50,26,NA,NA,NA,NA,12.2,19.7,No,No
6/10/2017,Walpole,10.6,16.7,0,NA,NA,N,37,N,NNE,17,2,36,47,1025.7,1023.3,NA,NA,15.1,16.5,No,No
6/10/2017,Hobart,5,15,0,1,8.2,NNW,59,NW,NNW,15,15,82,55,1030.6,1026.2,1,1,7.5,14.9,No,No
6/10/2017,Launceston,-0.3,13.8,0.2,NA,NA,NW,24,E,NNW,2,13,98,71,NA,NA,5,NA,2.1,13.4,No,No
6/10/2017,AliceSprings,-1.1,17.4,0,NA,NA,ESE,41,E,SE,7,19,58,33,1030.1,1026.5,NA,NA,6.8,16.7,No,No
6/10/2017,Darwin,18.7,29.4,0,7.8,8.7,ESE,48,SE,E,22,17,29,24,1017.1,1013.5,7,7,20.9,28.5,No,No
6/10/2017,Katherine,10,27.6,0,6.2,NA,ESE,44,ESE,E,11,20,28,NA,1020,1015.9,4,NA,18.9,NA,No,No
6/10/2017,Uluru,3.2,18.6,0,NA,NA,E,46,ESE,E,15,20,56,29,1031,1027.2,NA,NA,8.2,17.4,No,No
6/11/2017,Albury,1.4,16.6,0,NA,NA,ENE,13,NE,NE,4,6,100,60,1031.1,1026.5,1,NA,6.6,16.3,No,No
6/11/2017,BadgerysCreek,9.5,17.9,0.4,NA,NA,SW,15,WSW,N,4,4,99,80,1029.5,1026,NA,NA,13,16.4,No,No
6/11/2017,Cobar,9,19.8,0.6,NA,NA,ESE,22,ESE,E,13,11,80,56,1027.4,1024.3,7,8,12.6,18.3,No,No
6/11/2017,CoffsHarbour,14.2,17.5,90.6,NA,NA,ENE,35,WNW,W,11,11,94,93,1027.2,1024.1,8,8,16.3,16.6,Yes,Yes
6/11/2017,Moree,8,19.3,0,NA,NA,ENE,28,SSE,SSW,9,11,70,85,1025.6,1023.1,8,8,15.7,15.8,No,Yes
6/11/2017,Newcastle,12.4,18.7,8.6,NA,NA,NA,NA,NA,NA,0,NA,99,NA,NA,NA,8,NA,14,NA,Yes,Yes
6/11/2017,NorahHead,13,17.1,14,NA,NA,N,28,WSW,SSW,11,11,100,91,1028.8,1025.7,NA,NA,14.1,16.7,Yes,No
6/11/2017,NorfolkIsland,15.2,19.5,0,NA,NA,ESE,37,E,SE,24,20,70,60,1025.5,1023.9,8,8,17.3,18,No,No
6/11/2017,Penrith,11.2,17.5,1.4,NA,NA,SSW,11,E,NNE,4,7,98,85,NA,NA,NA,NA,13.4,16.7,Yes,No
6/11/2017,Richmond,9.7,16.8,2.4,NA,NA,NE,22,NA,ENE,0,4,99,82,1029.4,1025.8,8,7,13.5,16.6,Yes,No
6/11/2017,Sydney,12.5,17.2,2.8,1.6,0.2,WNW,20,W,W,15,6,90,85,1029.2,1025.9,5,6,13.1,16,Yes,Yes
6/11/2017,SydneyAirport,11.5,17.6,2.4,1.6,0.2,SW,28,NW,SSE,13,7,95,91,1029.1,1025.8,5,6,13.8,16.3,Yes,No
6/11/2017,WaggaWagga,2.7,18.4,0,NA,NA,E,17,E,ESE,13,9,85,46,1030,1025.9,1,NA,8,17.8,No,No
6/11/2017,Williamtown,10.9,18.7,4.4,NA,NA,SSW,20,ESE,S,7,13,99,86,1028.6,1025.4,8,8,14.9,17,Yes,Yes
6/11/2017,Wollongong,12.9,18.4,40.4,NA,NA,NW,28,SSW,NNE,6,9,87,81,1029.1,1025.6,NA,8,15.6,16.7,Yes,No
6/11/2017,Canberra,-0.1,16,0,NA,NA,E,17,SSE,WSW,7,7,99,63,1031.8,1026.8,8,NA,4.4,15.3,No,No
6/11/2017,Tuggeranong,-0.1,15.4,0,NA,NA,W,13,NA,NW,0,2,100,61,1031.8,1026.6,NA,NA,3.4,15.1,No,No
6/11/2017,MountGinini,1.7,8.2,0,NA,NA,W,26,W,WSW,13,9,95,79,NA,NA,NA,NA,4.4,7,No,No
6/11/2017,Ballarat,-0.3,13.7,0,NA,NA,NNW,35,N,WNW,15,24,100,74,1029.9,1026.4,NA,7,6.9,13,No,No
6/11/2017,Bendigo,0.8,15.6,0,NA,NA,WSW,22,NA,W,0,11,98,62,1030,1026.6,NA,NA,6.6,15.2,No,No
6/11/2017,Sale,0.8,16.4,0.2,NA,NA,NA,NA,WNW,W,9,17,99,63,1029.1,1024.4,8,1,2.2,16.2,No,No
6/11/2017,MelbourneAirport,3.4,16.8,0.2,2,7.5,N,30,N,NA,19,0,79,59,1029.2,1025.6,5,7,9.4,16.3,No,No
6/11/2017,Melbourne,3.4,15.5,0.2,2,7.5,SSW,22,NE,WSW,11,6,96,67,1029.1,1025.5,5,7,6.1,13.6,No,No
6/11/2017,Mildura,4,19,0,1.2,NA,SW,20,SE,SSW,9,11,88,47,1029.9,1026.8,1,3,7.2,18.1,No,No
6/11/2017,Nhil,0.4,14.5,0.2,NA,NA,W,31,E,W,4,20,99,61,1030.3,1027,NA,NA,3.1,14.3,No,No
6/11/2017,Portland,8,12.9,0.8,NA,NA,NNW,35,NNW,NNW,19,20,90,84,1028.4,1025.2,8,8,9.4,12.5,No,Yes
6/11/2017,Watsonia,1.3,17.1,0.2,2,7.5,NW,24,E,SW,6,6,100,70,1029.4,1025.4,5,7,3.4,14.6,No,No
6/11/2017,Dartmoor,7.5,12.1,0.2,NA,NA,N,37,N,NNW,11,13,88,96,1028.7,1025.9,NA,NA,8.7,11.2,No,Yes
6/11/2017,Brisbane,15.3,21.1,18.8,4.2,2.4,SSW,17,SW,WSW,4,6,94,87,1023.7,1020.6,8,4,16,20.2,Yes,Yes
6/11/2017,Cairns,19.5,23.3,0,NA,NA,SSE,41,S,SSE,20,26,67,67,1019.1,1016.6,5,NA,20.9,22.8,No,Yes
6/11/2017,GoldCoast,16.2,21.9,21.6,NA,NA,ESE,50,ENE,SE,26,26,82,99,1023.6,1020.9,NA,NA,20.5,18.1,Yes,Yes
6/11/2017,Townsville,14.6,22.2,0,NA,NA,SW,30,S,SE,9,11,53,54,1019.9,1018.1,8,8,20.1,21.2,No,No
6/11/2017,Adelaide,3.9,16,0,NA,NA,W,19,NA,WSW,0,9,93,57,1031.3,1028.9,NA,NA,6.5,14.6,No,No
6/11/2017,MountGambier,6.9,12.6,0,NA,NA,N,31,N,NNW,15,19,92,95,1029.1,1026,8,8,9,11.9,No,Yes
6/11/2017,Nuriootpa,0,15,0,2.2,8.3,W,31,NE,W,7,17,97,55,1030.5,1028.3,7,NA,5.3,14.3,No,No
6/11/2017,Woomera,4.6,18,0,NA,NA,SW,28,SSE,SSW,9,17,82,46,1031,1028.2,NA,NA,9.7,16.6,No,No
6/11/2017,Albany,NA,21.2,0,NA,NA,NA,NA,N,NA,2,NA,55,NA,1026,1023.1,6,NA,10.6,NA,No,No
6/11/2017,Witchcliffe,4.2,18.7,0,NA,NA,N,22,SE,ENE,6,6,87,46,1024.1,1021.6,NA,NA,8.6,17.5,No,No
6/11/2017,PearceRAAF,12.7,24.1,0,NA,4.5,ENE,41,NE,NNE,20,9,28,16,1023.5,1021.2,7,NA,16,23.3,No,No
6/11/2017,PerthAirport,11.4,23.5,0,3.2,4.5,ENE,41,ENE,NE,20,22,33,14,1023.9,1021.2,7,7,13.6,23.4,No,No
6/11/2017,Perth,8.1,23.6,0,3.2,4.5,ENE,30,NE,NE,6,11,45,20,1023.8,1021.1,7,7,12.8,23.2,No,No
6/11/2017,SalmonGums,-1,20.6,0,NA,NA,N,19,NE,N,4,9,62,26,NA,NA,NA,NA,10,19.1,No,No
6/11/2017,Walpole,6.8,18.8,0,NA,NA,NNE,26,NNE,N,11,9,61,51,1024.6,1022.3,NA,NA,11.6,16.8,No,NA
6/11/2017,Hobart,7.5,15.9,0,2.2,2.1,NNW,57,NNW,NNW,17,20,65,52,1018.6,1014.3,7,7,11.5,15.4,No,No
6/11/2017,Launceston,1.9,14.2,0,NA,NA,NNW,39,NNW,NNW,11,13,91,92,NA,NA,8,6,11,12.2,No,No
6/11/2017,AliceSprings,-2.9,17.3,0,NA,NA,ESE,37,NA,ESE,0,22,56,29,1028.8,1025.8,NA,NA,6.1,16.7,No,No
6/11/2017,Darwin,19,29.4,0,7.6,10.4,E,46,ESE,SE,20,17,31,24,1017.3,1013.9,3,1,21.8,28.6,No,No
6/11/2017,Katherine,11.4,27.9,0,6.4,NA,SE,41,SE,ESE,20,22,36,NA,1019.6,1015.9,1,NA,19.4,NA,No,No
6/11/2017,Uluru,2.4,19.1,0,NA,NA,E,33,SE,E,17,17,59,24,1030,1026.2,NA,NA,8,18.8,No,No
6/12/2017,Albury,1.9,15.1,0.2,NA,NA,W,17,SSE,W,6,9,100,70,1029.1,1026.4,8,NA,5.1,14.8,No,No
6/12/2017,BadgerysCreek,5.5,20.7,0.2,NA,NA,SE,22,NA,E,0,11,100,53,1025.4,1023.7,NA,NA,10.4,19.9,No,No
6/12/2017,Cobar,6.6,18.7,0,NA,NA,S,35,S,SSE,9,19,87,47,1027.1,1025.5,NA,NA,10.5,18,No,No
6/12/2017,CoffsHarbour,14.3,16.8,26.8,NA,NA,SSW,43,SW,SW,20,17,93,93,1023.5,1021.2,8,8,14.6,15,Yes,Yes
6/12/2017,Moree,9.2,20.3,2.8,NA,NA,SW,33,WSW,SW,11,26,97,58,1024,1020.8,8,8,12.5,19.8,Yes,No
6/12/2017,Newcastle,10.1,21.2,2.6,NA,NA,NA,NA,NA,NA,0,NA,100,NA,NA,NA,6,NA,12,NA,Yes,No
6/12/2017,NorahHead,12.8,20.3,0,NA,NA,SSW,43,W,S,13,17,86,76,1024.4,1023.4,NA,NA,14.7,17.6,No,No
6/12/2017,NorfolkIsland,13.1,19.5,0.2,NA,NA,E,30,E,ESE,11,15,76,61,1026.1,1023.6,8,NA,17.6,18,No,No
6/12/2017,Penrith,8.3,20.7,0.2,NA,NA,SSW,15,NA,NW,0,4,98,60,NA,NA,NA,NA,9.5,20.1,No,No
6/12/2017,Richmond,9.2,18.9,0.4,NA,NA,SSW,17,NNE,ENE,4,11,99,69,1025.4,1023.7,8,NA,9.6,18.5,No,No
6/12/2017,Sydney,11.3,20.4,1.2,0.8,7.5,SSE,26,WNW,SSE,15,15,92,59,1025,1024,2,3,11.6,19.1,Yes,No
6/12/2017,SydneyAirport,10.7,20,0,0.8,7.5,SSW,41,WNW,S,15,19,92,83,1024.9,1023.9,2,3,12.7,17.1,No,No
6/12/2017,WaggaWagga,0.2,14.9,0,NA,NA,SW,28,NA,WSW,0,17,95,59,1028.4,1026.1,2,NA,4,14,No,No
6/12/2017,Williamtown,10.1,20.2,1.8,NA,NA,SE,22,NW,S,13,15,100,66,1024.6,1023,8,NA,12.9,19.2,Yes,Yes
6/12/2017,Wollongong,11.8,18.8,0.2,NA,NA,S,31,NW,S,11,26,74,76,1024.8,1024.3,NA,NA,16.2,16.8,No,No
6/12/2017,Canberra,-1.7,15.2,0.2,NA,NA,W,15,NA,W,0,7,99,57,1028.4,1025.5,8,1,4.2,14.3,No,No
6/12/2017,Tuggeranong,0.1,15,0,NA,NA,N,13,NA,NW,0,9,100,52,1028.2,1025.2,NA,NA,3.1,14.6,No,No
6/12/2017,MountGinini,0.6,7.7,0,NA,NA,SW,39,SW,SSW,20,4,81,57,NA,NA,NA,NA,1.8,5.6,No,No
6/12/2017,Ballarat,4.2,11.5,0.2,NA,NA,NW,26,N,W,11,17,100,100,1028.3,1027.1,8,8,7.1,10.9,No,No
6/12/2017,Bendigo,0.8,14.5,0,NA,NA,W,24,WSW,W,6,15,99,73,1028.6,1026.3,8,7,6.2,13.6,No,No
6/12/2017,Sale,1.7,15.8,0,NA,NA,NA,NA,WNW,W,11,24,89,77,1026,1024.5,NA,NA,9.1,14.6,No,No
6/12/2017,MelbourneAirport,6.9,16.9,0,0.6,1.9,NW,37,N,WSW,19,22,81,69,1026.9,1025.9,7,7,10.2,15.1,No,No
6/12/2017,Melbourne,6,15.9,0,0.6,1.9,SSW,19,N,SSW,6,7,85,77,1026.8,1025.6,7,7,10,15,No,No
6/12/2017,Mildura,0.6,17.7,0,NA,NA,WSW,24,W,WSW,6,11,99,52,1030.9,1028.1,7,1,5.7,17,No,No
6/12/2017,Nhil,3.1,16.6,0.2,NA,NA,WSW,43,NW,W,11,24,99,72,1029.2,1027.3,NA,NA,9.8,15.6,No,No
